_id,url,title,image_path,image_url,last_update,product_id,description_items,price,price_real,price_discount,off_percent,categories,main_category,category,subcategory
665b57b724fee29b84fcae81,https://us.shein.com/PETSIN-Valentine-s-Day-Heart-Print-Pet-Tank-p-10249759.html,PETSIN Valentine's Day Heart Print Pet Tank,img/products/1649408966ce6a8fc8c91f577ca86e1d7b839f55f7_thumbnail_220x293.webp,https://img.ltwebstatic.com/images3_pi/2022/04/08/1649408966ce6a8fc8c91f577ca86e1d7b839f55f7_thumbnail_220x293.webp,2024-06-01 14:17:43.538,sp2204077375376034,"{'color': 'multicolor', 'pattern type': 'heart', 'material': 'fabric', 'applicable pet': 'cat/dog'}","From
$1.50",,1.5,,"['Pet Supplies', 'Pet Clothing', 'Pet Tops', 'Pet Tanks']",Pet Supplies,Pet Clothing,Pet Tops
665b57e624fee29b84fcaec8,https://us.shein.com/Valentine-s-Day-1pc-Heart-Print-Pet-Tank-p-10182693.html,Valentine's Day 1pc Heart Print Pet Tank,img/products/1649211028f189ae5816696830e4b9c58d3724b61f_thumbnail_220x293.webp,https://img.ltwebstatic.com/images3_pi/2022/04/06/1649211028f189ae5816696830e4b9c58d3724b61f_thumbnail_220x293.webp,2024-06-01 14:18:30.604,sp2203305030580503,"{'color': 'multicolor', 'pattern type': 'heart', 'material': 'fabric', 'applicable pet': 'cat/dog', 'composition': '100% polyester'}","From
$1.50",,1.5,,"['Pet Supplies', 'Pet Clothing', 'Pet Tops', 'Pet Tanks']",Pet Supplies,Pet Clothing,Pet Tops
665cdca0b28cc2dc2b0cb97d,https://us.shein.com/3pcs-Simple-Glowing-Pet-Collars-With-Bell-For-Daily-Use-At-Night-p-33785753.html,3pcs Simple Glowing Pet Collars With Bell For Daily Use At Night,img/products/1713255187889690ed17668364661f0062b588d4c4_thumbnail_220x293.webp,https://img.ltwebstatic.com/images3_spmp/2024/04/16/5b/1713255187889690ed17668364661f0062b588d4c4_thumbnail_220x293.webp,2024-06-02 17:57:04.599,sp2403197818162112,"{'color': 'multicolor', 'material': 'polypropylene', 'applicable pet': 'cat/dog'}","$1.52
$1.90
-20%",1.9,1.52,-20.0,"['Pet Supplies', 'Pet Collars, Leashes & Harnesses', 'Pet Collars']",Pet Supplies,"Pet Collars, Leashes & Harnesses",Pet Collars
665cdcceb28cc2dc2b0cb989,https://us.shein.com/One-Cat-Harness-Leash-Set-With-Printed-Chest-And-Back-Strap-Suitable-For-Small-Dogs-And-Cats-p-33204630.html,"One Cat Harness & Leash Set With Printed Chest And Back Strap, Suitable For Small Dogs And Cats",img/products/171249765996371ad1fc4aa4aeac5da745a233c0c9_thumbnail_220x293.webp,https://img.ltwebstatic.com/images3_spmp/2024/04/07/d0/171249765996371ad1fc4aa4aeac5da745a233c0c9_thumbnail_220x293.webp,2024-06-02 17:57:50.738,sp2404075010622471,"{'color': 'multicolor', 'material': 'polyamide', 'applicable pet': 'cat/dog'}","$1.52
$1.90
-20%",1.9,1.52,-20.0,"['Pet Supplies', 'Pet Collars, Leashes & Harnesses', 'Pet Collars, Leashes & Harnesses Sets']",Pet Supplies,"Pet Collars, Leashes & Harnesses","Pet Collars, Leashes & Harnesses Sets"
665cdcecb28cc2dc2b0cb991,https://us.shein.com/Random-ColorHands-Free-Dog-Poop-Bag-Holder-For-Leash-Convenient-Waste-Bag-Carrier-For-Walking-And-Running-With-Your-Pet-Random-Color-p-32800999.html,"Random ColorHands-Free Dog Poop Bag Holder For Leash - Convenient Waste Bag Carrier For Walking And Running With Your Pet,Random Color",img/products/1711853906868831b110df86a6674dffa525e31b83_thumbnail_220x293.webp,https://img.ltwebstatic.com/images3_spmp/2024/03/31/a9/1711853906868831b110df86a6674dffa525e31b83_thumbnail_220x293.webp,2024-06-02 17:58:20.868,sp2403316666081203,"{'color': 'multicolor', 'material': 'pe', 'applicable pet': 'cat/dog'}","From
$1.52
$1.90
-20%",1.9,1.52,-20.0,"['Pet Supplies', 'Pet Cleaning', 'Pet Cleaning Accessories']",Pet Supplies,Pet Cleaning,Pet Cleaning Accessories
665cdd21b28cc2dc2b0cb9ac,https://us.shein.com/1set-Adjustable-Flower-Pattern-Pet-Collar-Suitable-For-Cats-And-Dogs-p-31292570.html,"1set Adjustable Flower Pattern Pet Collar, Suitable For Cats And Dogs",img/products/1710054621f68c3dd8d29f24c77bbebd59d712593e_thumbnail_220x293.webp,https://img.ltwebstatic.com/images3_spmp/2024/03/10/b4/1710054621f68c3dd8d29f24c77bbebd59d712593e_thumbnail_220x293.webp,2024-06-02 17:59:13.235,sp2403105459678155,"{'color': 'yellow', 'material': 'polyester', 'applicable pet': 'cat'}","$1.52
$1.90
-20%",1.9,1.52,-20.0,"['Pet Supplies', 'Pet Collars, Leashes & Harnesses', 'Pet Collars']",Pet Supplies,"Pet Collars, Leashes & Harnesses",Pet Collars
665cdd41b28cc2dc2b0cb9c8,https://us.shein.com/1pc-Red-High-Bouncing-Rubber-Pet-Ball-Resilient-And-Bite-Resistant-Suitable-For-Indoor-Play-For-Dogs-p-30530991.html,"1pc Red High Bouncing Rubber Pet Ball, Resilient And Bite Resistant, Suitable For Indoor Play, For Dogs",img/products/1708842067be02dcdd7df16fde4257ca678a6503bc_thumbnail_220x293.webp,https://img.ltwebstatic.com/images3_spmp/2024/02/25/b9/1708842067be02dcdd7df16fde4257ca678a6503bc_thumbnail_220x293.webp,2024-06-02 17:59:45.233,sp2402251547172444,"{'color': 'red', 'material': 'rubber', 'power supply': 'none', 'applicable pet': 'dog'}","$1.52
$1.90
-20%",1.9,1.52,-20.0,"['Pet Supplies', 'Pet Toys', 'Pet Chasing Toys']",Pet Supplies,Pet Toys,Pet Chasing Toys
665cdd46b28cc2dc2b0cb9ca,https://us.shein.com/Chicken-Feeding-Net-Bag-Duck-Goose-Foraging-Bag-Hanging-Vegetable-Fruit-Feeders-Random-Color-p-30429110.html,"Chicken Feeding Net Bag, Duck & Goose Foraging Bag Hanging Vegetable & Fruit Feeders, Random Color",img/products/1708836945678196cc8413d97f99b25bdd5986ff8b_thumbnail_220x293.webp,https://img.ltwebstatic.com/images3_spmp/2024/02/25/19/1708836945678196cc8413d97f99b25bdd5986ff8b_thumbnail_220x293.webp,2024-06-02 17:59:50.066,sp2402211132257102,"{'color': 'multicolor', 'applicable pet': 'small animal', 'material': 'polyamide', 'composition': '100% polyamide'}","$1.52
$1.90
-20%",1.9,1.52,-20.0,"['Pet Supplies', 'Farm Animal Supplies', 'Farm Animal Feeding & Watering Supplies']",Pet Supplies,Farm Animal Supplies,Farm Animal Feeding & Watering Supplies
665cdd55b28cc2dc2b0cb9d8,https://us.shein.com/1pc-Pink-Bowknot-Faux-Pearl-Pendant-Bowtie-Collar-For-Dogs-Cats-Pet-Photoshoot-Decoration-p-29590901.html,"1pc Pink Bowknot & Faux Pearl Pendant Bowtie Collar For Dogs &Cats, Pet Photoshoot Decoration",img/products/1705935248980a882d76048bf6a9cb7501b4ce5728_thumbnail_220x293.webp,https://img.ltwebstatic.com/images3_spmp/2024/01/22/7b/1705935248980a882d76048bf6a9cb7501b4ce5728_thumbnail_220x293.webp,2024-06-02 18:00:05.067,sp2401226883803252,"{'color': 'pink', 'material': 'polyester', 'applicable pet': 'cat/dog'}","$1.52
$1.90
-20%",1.9,1.52,-20.0,"['Pet Supplies', 'Pet Accessories', 'Pet Bows & Ties']",Pet Supplies,Pet Accessories,Pet Bows & Ties
665cdd77b28cc2dc2b0cb9e6,https://us.shein.com/1pc-3L-Large-Capaciyt-Pet-Water-Fountain-Cat-Dog-Auto-Water-Dispenser-USB-Power-Cord-No-Adapter-p-28001592.html,"1pc 3L Large Capaciyt Pet Water Fountain Cat Dog Auto Water Dispenser, USB Power Cord No Adapter",img/products/1714105076f9f08e9f8933ccc8e082edf0ad2a1bd2_thumbnail_220x293.webp,https://img.ltwebstatic.com/images3_spmp/2024/04/26/e7/1714105076f9f08e9f8933ccc8e082edf0ad2a1bd2_thumbnail_220x293.webp,2024-06-02 18:00:39.313,sp2310092983136469,"{'power supply': 'usb power cord', 'color': 'black', 'material': 'pp', 'charger\xa0certification': 'ce, rohs, fcc, ukca', 'batteries included': 'no', 'batteries required': 'no'}","From
$17.06
$18.96
-10%",18.96,17.06,-10.0,"['Pet Supplies', 'Pet Appliances', 'Pet Feeders & Appliances']",Pet Supplies,Pet Appliances,Pet Feeders & Appliances
665cdd93b28cc2dc2b0cb9f0,https://us.shein.com/1pc-Pet-Bath-Brush-Suitable-For-Pet-Massage-Hair-Cleaning-Washing-And-Cleaning-p-26806964.html,"1pc Pet Bath Brush, Suitable For Pet Massage, Hair Cleaning, Washing And Cleaning",img/products/16998577991e0693c56fc81d7f489f804668ce6274_thumbnail_220x293.webp,https://img.ltwebstatic.com/images3_spmp/2023/11/13/ae/16998577991e0693c56fc81d7f489f804668ce6274_thumbnail_220x293.webp,2024-06-02 18:01:07.903,sp2311130560604034,"{'color': 'multicolor', 'material': 'tpr', 'applicable pet': 'cat/dog'}","$1.52
$1.90
-20%",1.9,1.52,-20.0,"['Pet Supplies', 'Pet Grooming', 'Pet Shower & Bath Accessories', 'Pet Bath Sprayers & Brushes']",Pet Supplies,Pet Grooming,Pet Shower & Bath Accessories
665cdda8b28cc2dc2b0cba09,https://us.shein.com/3pcs-set-Parrot-Playthings-Mineral-Stone-Perch-Foot-Bowl-Toy-Rainbow-Multicolor-Design-For-Training-Grinding-Teeth-p-25409633.html,"3pcs/set Parrot Playthings Mineral Stone Perch Foot Bowl Toy, Rainbow & Multicolor Design, For Training & Grinding Teeth",img/products/1697812481880a95e831cbc1fc338fe7136d5a3edc_thumbnail_220x293.webp,https://img.ltwebstatic.com/images3_spmp/2023/10/20/66/1697812481880a95e831cbc1fc338fe7136d5a3edc_thumbnail_220x293.webp,2024-06-02 18:01:28.587,sp2310139812191778,"{'color': 'multicolor', 'applicable pet': 'small animal', 'material': 'plastic'}","$1.52
$1.90
-20%",1.9,1.52,-20.0,"['Pet Supplies', 'Bird Supplies', 'Bird Toys', '3pcs']",Pet Supplies,Bird Supplies,Bird Toys
665cde69b28cc2dc2b0cbb14,https://us.shein.com/1pc-Cartoon-Dog-Pattern-Pet-Collar-p-12446784.html,1pc Cartoon Dog Pattern Pet Collar,img/products/1670651717f2c9edadd1fe1ceff29b9ed479ca0a85_thumbnail_220x293.webp,https://img.ltwebstatic.com/images3_pi/2022/12/10/1670651717f2c9edadd1fe1ceff29b9ed479ca0a85_thumbnail_220x293.webp,2024-06-02 18:04:41.063,sp2212108853336182,"{'color': 'baby blue', 'material': 'polyamide', 'applicable pet': 'cat/dog'}","From
$1.52
$1.90
-20%",1.9,1.52,-20.0,"['Pet Supplies', 'Pet Collars, Leashes & Harnesses', 'Pet Collars']",Pet Supplies,"Pet Collars, Leashes & Harnesses",Pet Collars
665cdf53b28cc2dc2b0cbc4d,https://us.shein.com/1pc-Plastic-Random-Color-Pet-Lint-Brush-For-Cat-And-Dog-For-Cleaning-p-14603751.html,1pc Plastic Random Color Pet Lint Brush For Cat And Dog For Cleaning,img/products/1660142535f8f3b430723bef9f64170ac27edd2fe8_thumbnail_220x293.webp,https://img.ltwebstatic.com/images3_pi/2022/08/10/1660142535f8f3b430723bef9f64170ac27edd2fe8_thumbnail_220x293.webp,2024-06-02 18:08:35.082,sp2304075351386863,"{'color': 'multicolor', 'material': 'plastic', 'applicable pet': 'cat/dog'}","$1.53
$2.16
-29%",2.16,1.53,-29.0,"['Pet Supplies', 'Pet Cleaning', 'Pet Cleaning Accessories']",Pet Supplies,Pet Cleaning,Pet Cleaning Accessories
665cdf5eb28cc2dc2b0cbc5b,https://us.shein.com/1pc-Random-Color-Pet-Bowl-Cat-Dog-Plastic-Feeding-Bowl-For-Cat-And-Dog-For-Eating-p-9455502.html,"1pc Random Color Pet Bowl, Cat & Dog Plastic Feeding Bowl For Cat And Dog For Eating",img/products/164725302834c586e73d8715a0c524b4e633011085_thumbnail_220x293.webp,https://img.ltwebstatic.com/images3_pi/2022/03/14/164725302834c586e73d8715a0c524b4e633011085_thumbnail_220x293.webp,2024-06-02 18:08:46.888,sp2112277311064848,"{'color': 'multicolor', 'material': 'plastic', 'applicable pet': 'cat/dog'}","$1.54
$1.92
-20%",1.92,1.54,-20.0,"['Pet Supplies', 'Pet Bowls & Feeders', 'Pet Bowls']",Pet Supplies,Pet Bowls & Feeders,Pet Bowls
665cdfefb28cc2dc2b0cbcff,https://us.shein.com/1pc-Magnetic-Glass-Cleaning-Wiper-For-Small-Water-Tanks-And-Glassware-Interior-Glass-Cleaning-Tool-Compatible-With-Thin-Glass-Lightweight-And-With-Wiping-Function-p-35547068.html,"1pc Magnetic Glass Cleaning Wiper For Small Water Tanks And Glassware, Interior Glass Cleaning Tool, Compatible With Thin Glass, Lightweight And With Wiping Function",img/products/17157551407f4e8ccc8ed67a572ebbc55540511a66_thumbnail_220x293.webp,https://img.ltwebstatic.com/images3_spmp/2024/05/15/f7/17157551407f4e8ccc8ed67a572ebbc55540511a66_thumbnail_220x293.webp,2024-06-02 18:11:11.138,sp2405156876557159,"{'color': 'multicolor', 'applicable pet': 'fish', 'material': 'abs'}","$1.55
$3.10
-50%",3.1,1.55,-50.0,"['Pet Supplies', 'Fish & Aquarium Supplies', 'Fish Cleaning Tools']",Pet Supplies,Fish & Aquarium Supplies,Fish Cleaning Tools
665ce02bb28cc2dc2b0cbd09,https://us.shein.com/1pc-Pet-Leash-150cm-59-06in-Reflective-Traction-Rope-With-Multi-Color-EVA-Handle-Shock-Absorption-Durable-Nylon-Leash-Suitable-For-Outdoor-Activities-And-Walking-Dogs-Of-All-Sizes-p-34580427.html,"1pc Pet Leash, 150cm/59.06in Reflective Traction Rope With Multi-Color EVA Handle, Shock Absorption & Durable Nylon Leash Suitable For Outdoor Activities And Walking Dogs Of All Sizes",img/products/1714446465a1ab2098a026acbfd76ac6eff5860350_thumbnail_220x293.webp,https://img.ltwebstatic.com/images3_spmp/2024/04/30/1f/1714446465a1ab2098a026acbfd76ac6eff5860350_thumbnail_220x293.webp,2024-06-02 18:12:11.302,sp2404300815115985,"{'color': 'multicolor', 'material': 'nylon', 'applicable pet': 'cat/dog'}","$3.00
$3.10
-3%",3.1,3.0,-3.0,"['Pet Supplies', 'Pet Collars, Leashes & Harnesses', 'Pet Leashes', 'Standard\xa0Leashes', '1pc Pet Leash, 150cm']",Pet Supplies,"Pet Collars, Leashes & Harnesses",Pet Leashes
665ce06db28cc2dc2b0cbd38,https://us.shein.com/ROMWE-1pc-Velvet-Wave-Edge-Costume-Princess-Pet-Skirt-p-21257051.html,ROMWE 1pc Velvet Wave Edge Costume Princess Pet Skirt,img/products/1692082283a109e7a8981b035699d2c3dd3c726eab_thumbnail_220x293.webp,https://img.ltwebstatic.com/images3_pi/2023/08/15/4c/1692082283a109e7a8981b035699d2c3dd3c726eab_thumbnail_220x293.webp,2024-06-02 18:13:17.771,sp2307285480806008,"{'color': 'multicolor', 'applicable pet': 'cat/dog'}","From
$1.55
$3.10
-50%",3.1,1.55,-50.0,"['Pet Supplies', 'Pet Clothing', 'Pet Dresses']",Pet Supplies,Pet Clothing,Pet Dresses
665ce092b28cc2dc2b0cbd41,https://us.shein.com/Purple-Pet-Cat-Leash-Bee-Chest-Strap-For-Small-Dogs-Teddy-Bichon-Walking-Cat-Rope-And-Dog-Leash-Metal-Hook-p-34721444.html,"Purple Pet Cat Leash, Bee Chest Strap For Small Dogs Teddy Bichon, Walking Cat Rope And Dog Leash, Metal Hook",img/products/17148717421e40536b0a81079514e105d0bdfabba4_thumbnail_220x293.webp,https://img.ltwebstatic.com/images3_spmp/2024/05/05/12/17148717421e40536b0a81079514e105d0bdfabba4_thumbnail_220x293.webp,2024-06-02 18:13:54.496,sp2405055155953357,"{'color': 'purple', 'material': 'polyamide', 'applicable pet': 'cat/dog'}","From
$1.56
$2.60
-40%",2.6,1.56,-40.0,"['Pet Supplies', 'Pet Collars, Leashes & Harnesses', 'Pet Collars, Leashes & Harnesses Sets']",Pet Supplies,"Pet Collars, Leashes & Harnesses","Pet Collars, Leashes & Harnesses Sets"
665ce0ccb28cc2dc2b0cbd48,https://us.shein.com/1pc-Shiny-Gemstone-Dog-Cat-Collar-With-Durable-PU-Leather-Bling-Rhinestone-Adjustable-Collar-For-Small-Medium-Large-Pets-Such-As-Cats-Dobermanns-Golden-Retrievers-Bichon-Frises-And-More-In-Coffee-Pink-Green-p-33532000.html,"1pc Shiny Gemstone Dog & Cat Collar With Durable PU Leather, Bling Rhinestone Adjustable Collar For Small, Medium, Large Pets, Such As Cats/Dobermanns/Golden Retrievers/Bichon Frises And More, In Coffee/ Pink/Green",img/products/1712848840333acf8b9d4edab76488b2fedcd9557a_thumbnail_220x293.webp,https://img.ltwebstatic.com/images3_spmp/2024/04/11/5b/1712848840333acf8b9d4edab76488b2fedcd9557a_thumbnail_220x293.webp,2024-06-02 18:14:52.389,sp2404119935612943,"{'color': 'green', 'material': 'pu leather', 'applicable pet': 'cat/dog'}","$1.56
$2.60
-40%",2.6,1.56,-40.0,"['Pet Supplies', 'Pet Collars, Leashes & Harnesses', 'Pet Collars, Leashes & Harnesses Sets', '1pc Shiny Gemstone Dog & Cat Collar With Durable PU Leather, Bling Rhinestone Adjustable Collar For Small, Medium, Large Pets, Such As Cats', 'Dobermanns', 'Golden Retrievers', 'Bichon Frises And More, In Coffee', ' Pink']",Pet Supplies,"Pet Collars, Leashes & Harnesses","Pet Collars, Leashes & Harnesses Sets"
665ce0d3b28cc2dc2b0cbd49,https://us.shein.com/Feather-Teaser-Wand-With-Strong-Suction-Cup-For-Pet-Cats-To-Amuse-And-Entertain-Themselves-p-33262888.html,Feather Teaser Wand With Strong Suction Cup For Pet Cats To Amuse And Entertain Themselves,img/products/17133385713015597af3b26135b283a70586160649_thumbnail_220x293.webp,https://img.ltwebstatic.com/images3_spmp/2024/04/17/57/17133385713015597af3b26135b283a70586160649_thumbnail_220x293.webp,2024-06-02 18:14:59.296,sp2404101985914234,"{'color': 'multicolor', 'batteries included': 'no', 'applicable pet': 'cat', 'material': 'pp', 'power supply': 'none'}","$1.56
$2.60
-40%",2.6,1.56,-40.0,"['Pet Supplies', 'Pet Toys', 'Cat Teasers']",Pet Supplies,Pet Toys,Cat Teasers
665ce0f0b28cc2dc2b0cbd55,https://us.shein.com/Solid-Color-2-In-1-Pet-Car-Seat-Belt-Nylon-Lead-Belt-Rear-Seat-Belt-Adjustable-For-Cats-And-Dogs-1pc-p-31798325.html,Solid Color 2-In-1 Pet Car Seat Belt Nylon Lead Belt Rear Seat Belt Adjustable For Cats And Dogs 1pc,img/products/171473680742214581b30514edf496d47dee2c98ee_thumbnail_220x293.webp,https://img.ltwebstatic.com/images3_spmp/2024/05/03/91/171473680742214581b30514edf496d47dee2c98ee_thumbnail_220x293.webp,2024-06-02 18:15:28.110,sp2403138148455407,"{'color': 'multicolor', 'applicable pet': 'small animal', 'material': 'polyamide'}","From
$2.05
$2.30
-11%",2.3,2.05,-11.0,"['Pet Supplies', 'Pet Outdoor Gear', 'Pet Seat Belts']",Pet Supplies,Pet Outdoor Gear,Pet Seat Belts
665ce0f5b28cc2dc2b0cbd57,https://us.shein.com/Silicone-Soft-Comfortable-Dog-Muzzle-Anti-Bite-Duck-Mouth-Muzzle-Training-Tool-Dog-Mask-p-31779102.html,"Silicone Soft & Comfortable Dog Muzzle, Anti-Bite Duck Mouth Muzzle Training Tool & Dog Mask",img/products/171033472755de76096d4d037e0d32a675b0ccf846_thumbnail_220x293.webp,https://img.ltwebstatic.com/images3_spmp/2024/03/13/66/171033472755de76096d4d037e0d32a675b0ccf846_thumbnail_220x293.webp,2024-06-02 18:15:33.154,sp2403138875432893,"{'color': 'yellow', 'material': 'silicone', 'applicable pet': 'dog'}","From
$1.90",,1.9,,"['Pet Supplies', 'Pet Collars, Leashes & Harnesses', 'Pet Muzzles']",Pet Supplies,"Pet Collars, Leashes & Harnesses",Pet Muzzles
665ce164b28cc2dc2b0cbdae,https://us.shein.com/Realistic-Panda-Shaped-Plush-Toy-For-Cats-Dogs-Pet-Use-Only-p-15997042.html,"Realistic Panda Shaped Plush Toy For Cats & Dogs, Pet Use Only",img/products/168379889237108fe01a2da806ec004e8db4cec1fc_thumbnail_220x293.webp,https://img.ltwebstatic.com/images3_pi/2023/05/11/168379889237108fe01a2da806ec004e8db4cec1fc_thumbnail_220x293.webp,2024-06-02 18:17:24.420,sp2304112572028225,"{'color': 'black and white', 'material': 'polyester', 'applicable pet': 'cat/dog', 'composition': '100% polyester'}","From
$1.56
$2.60
-40%",2.6,1.56,-40.0,"['Pet Supplies', 'Pet Toys', 'Pet Plush Toys']",Pet Supplies,Pet Toys,Pet Plush Toys
665ce21fb28cc2dc2b0cbe99,https://us.shein.com/A-Pet-Leash-Non-Stretching-Dog-Chain-Reflective-Outdoor-Dog-Leash-Large-Medium-And-Small-Dog-Leash-p-30818533.html,"A Pet Leash, Non-Stretching Dog Chain, Reflective Outdoor Dog Leash, Large, Medium And Small Dog Leash",img/products/170911043786c7f39a75944e9549954f25a9e11275_thumbnail_220x293.webp,https://img.ltwebstatic.com/images3_spmp/2024/02/28/f6/170911043786c7f39a75944e9549954f25a9e11275_thumbnail_220x293.webp,2024-06-02 18:20:31.366,sp2402284302402139,"{'color': 'black', 'material': 'nylon', 'applicable pet': 'cat/dog'}","From
$2.48
$3.10
-20%",3.1,2.48,-20.0,"['Pet Supplies', 'Pet Collars, Leashes & Harnesses', 'Pet Leashes', 'Standard\xa0Leashes']",Pet Supplies,"Pet Collars, Leashes & Harnesses",Pet Leashes
665ce249b28cc2dc2b0cbeba,https://us.shein.com/Pet-Supplies-Lace-Collar-Saliva-Towel-Princess-Style-Cat-Scarf-Dog-Bib-Decorative-Bow-Tie-p-30232411.html,"Pet Supplies Lace Collar & Saliva Towel, Princess Style Cat Scarf & Dog Bib, Decorative Bow Tie",img/products/1708308890cd1f73046602906dda0e57ab96f15f21_thumbnail_220x293.webp,https://img.ltwebstatic.com/images3_spmp/2024/02/19/3f/1708308890cd1f73046602906dda0e57ab96f15f21_thumbnail_220x293.webp,2024-06-02 18:21:13.751,sp2402195535991758,"{'color': 'pink', 'composition': '100% polyester', 'material': 'polyester', 'applicable pet': 'cat/dog'}","$1.68
$2.10
-20%",2.1,1.68,-20.0,"['Pet Supplies', 'Pet Accessories', 'Pet Bows & Ties']",Pet Supplies,Pet Accessories,Pet Bows & Ties
665ce24fb28cc2dc2b0cbebc,https://us.shein.com/2pcs-Or-5pcs-Pack-Polka-Dot-Patterned-Pink-Bandana-Pet-Neck-Scarf-And-Drool-Bib-Suitable-For-Small-And-Medium-Sized-Cats-And-Dogs-p-29941964.html,"2pcs Or 5pcs Pack Polka Dot Patterned Pink Bandana, Pet Neck Scarf And Drool Bib, Suitable For Small And Medium-Sized Cats And Dogs",img/products/17066028369ddf5f08ac696dbd261fab2e57e4bb28_thumbnail_220x293.webp,https://img.ltwebstatic.com/images3_spmp/2024/01/30/57/17066028369ddf5f08ac696dbd261fab2e57e4bb28_thumbnail_220x293.webp,2024-06-02 18:21:19.422,sp2401300307550765,"{'color': 'pink', 'applicable pet': 'cat/dog', 'material': 'polyester'}","From
$2.48
$3.10
-20%",3.1,2.48,-20.0,"['Pet Supplies', 'Pet Accessories', 'Pet Scarves']",Pet Supplies,Pet Accessories,Pet Scarves
665ce270b28cc2dc2b0cbedd,https://us.shein.com/1pc-Pet-Dog-Cat-Toothbrush-With-360-Degree-Oral-Cleaning-Bad-Breath-Improvement-p-26490230.html,"1pc Pet Dog Cat Toothbrush With 360 Degree Oral Cleaning, Bad Breath Improvement",img/products/16997707143f16aa41d71fa70e3caf55415aeb723f_thumbnail_220x293.webp,https://img.ltwebstatic.com/images3_spmp/2023/11/12/fa/16997707143f16aa41d71fa70e3caf55415aeb723f_thumbnail_220x293.webp,2024-06-02 18:21:52.101,sp2311122962056911,"{'color': 'white', 'material': 'pp', 'applicable pet': 'cat/dog'}","$1.92
$2.40
-20%",2.4,1.92,-20.0,"['Pet Supplies', 'Pet Cleaning', 'Pet Cleaning Accessories']",Pet Supplies,Pet Cleaning,Pet Cleaning Accessories
665ce278b28cc2dc2b0cbee8,https://us.shein.com/1pc-Hand-Knitted-Hamster-Mini-Hat-random-Color-p-25712956.html,1pc Hand Knitted Hamster Mini Hat(random Color),img/products/169457482985934dd3ddf0c859613a2013fa9ddabc_thumbnail_220x293.webp,https://img.ltwebstatic.com/images3_spmp/2023/09/13/a7/169457482985934dd3ddf0c859613a2013fa9ddabc_thumbnail_220x293.webp,2024-06-02 18:22:00.179,sp2309138742939372,"{'color': 'multicolor', 'applicable pet': 'small animal', 'material': 'polyester'}","$2.00
$2.50
-20%",2.5,2.0,-20.0,"['Pet Supplies', 'Small Animal Supplies', 'Small Pet Accessories']",Pet Supplies,Small Animal Supplies,Small Pet Accessories
665ce308b28cc2dc2b0cbf6e,https://us.shein.com/1pc-Rubber-Material-Bone-Shaped-Wear-Resistant-Puzzle-Pet-Interactive-Toy-Ball-For-Large-Medium-And-Small-Dogs-Random-Color-p-31914118.html,"1pc Rubber Material Bone-Shaped Wear Resistant Puzzle Pet Interactive Toy Ball For Large, Medium, And Small Dogs, Random Color",img/products/1710683248260f29a40c73f7e0aed3bbd151f7b0ae_thumbnail_220x293.webp,https://img.ltwebstatic.com/images3_spmp/2024/03/17/91/1710683248260f29a40c73f7e0aed3bbd151f7b0ae_thumbnail_220x293.webp,2024-06-02 18:24:24.366,sp2403177561492121,"{'color': 'multicolor', 'material': 'rubber', 'power supply': 'none', 'applicable pet': 'dog'}","From
$1.58
$2.40
-34%",2.4,1.58,-34.0,"['Pet Supplies', 'Pet Toys', 'Pet Chew Toys']",Pet Supplies,Pet Toys,Pet Chew Toys
665ce359b28cc2dc2b0cbfbf,https://us.shein.com/1pc-Silicone-Bathing-Shampooing-Multi-Purpose-Cleaning-Massaging-Brush-p-32048171.html,1pc Silicone Bathing & Shampooing & Multi-Purpose & Cleaning & Massaging Brush,img/products/171153665868cce3febcbc6b56e839ca5abc4e71b4.webp,https://img.ltwebstatic.com/images3_spmp/2024/03/27/e8/171153665868cce3febcbc6b56e839ca5abc4e71b4.webp,2024-06-02 18:25:45.597,sp2403214760022104,"{'color': 'multicolor', 'material': 'silicone', 'applicable pet': 'cat/dog'}",$3.50,,3.5,,"['Pet Supplies', 'Pet Cleaning', 'Pet Cleaning Accessories']",Pet Supplies,Pet Cleaning,Pet Cleaning Accessories
665ce363b28cc2dc2b0cbfc1,https://us.shein.com/24pcs-pack-Cat-Bell-Ball-Toys-With-Random-Color-For-All-Cats-Suitable-For-Indoor-And-Outdoor-Play-p-20401054.html,"24pcs/pack Cat Bell Ball Toys With Random Color For All Cats, Suitable For Indoor And Outdoor Play",img/products/16899381764ab33aae2f6d6bc3b75254adaa2d7aed_thumbnail_220x293.webp,https://img.ltwebstatic.com/images3_spmp/2023/07/21/16899381764ab33aae2f6d6bc3b75254adaa2d7aed_thumbnail_220x293.webp,2024-06-02 18:25:55.894,sp2307216919607731,"{'color': 'multicolor', 'applicable pet': 'cat', 'material': 'plastic'}","$5.47
$6.84
-20%",6.84,5.47,-20.0,"['Pet Supplies', 'Pet Toys', 'Cat Teasers', '24pcs']",Pet Supplies,Pet Toys,Cat Teasers
